Tiempo,Temperatura,Humedad,Masa
695.01,17,57,-1
695.11,17,57,-1.22
695.22,17,57,-1.57
695.32,17,57,-1.62
695.42,17,57,-1.32
695.52,17,57,-1.15
695.63,17,57,-1.31
695.73,17,57,-1.5
695.83,17,57,-1.48
695.96,17,57,-1.33
696.06,17,57,-1.28
696.16,17,57,-1.48
696.26,17,57,-1.14
696.36,17,57,-1.17
696.47,17,57,-1.28
696.57,17,57,-1.21
696.67,17,57,-1.24
696.77,17,57,-1.25
696.88,17,57,-1.39
696.98,17,57,-1.41
697.08,17,57,-1.42
697.18,17,57,-1.35
697.29,17,57,-1.23
697.39,17,57,-1.49
697.49,17,57,-1.34
697.59,17,57,-1.34
697.7,17,57,-1.44
697.8,17,57,-1.39
697.9,17,57,-1.35
698.03,17,57,-1.13
698.13,17,57,-1.36
698.23,17,57,-1.39
698.33,17,57,-1.51
698.44,17,57,-1.61
698.54,17,57,-1.4
698.64,17,57,-1.33
698.74,17,57,-1.37
698.84,17,57,-1.52
698.95,17,57,-1.63
699.05,17,57,-1.66
699.15,17,57,-1.47
699.25,17,57,-1.17
699.36,17,57,-1.36
699.46,17,57,-1.28
699.56,17,57,-1.1
699.66,17,57,-1.25
699.77,17,57,-1.17
699.87,17,57,-1.36
699.97,17,57,-1.63
700.1,17,57,-1.63
700.2,17,57,-1.76
700.3,17,57,-1.64
700.4,17,57,-1.2
700.51,17,57,-1.27
700.61,17,57,-1.53
700.71,17,57,-1.49
700.81,17,57,-1.43
700.91,17,57,-0.94
701.02,17,57,-1.25
701.12,17,57,-1.44
701.22,17,57,-1.28
701.33,17,57,-1.47
701.43,17,57,-1.38
701.53,17,57,-1.41
701.63,17,57,-1.32
701.73,17,57,-1.24
701.84,17,57,-1.48
701.94,17,57,-1.58
702.04,17,57,-1.31
702.17,17,57,-1.27
702.27,17,57,-1.49
702.37,17,57,-1.4
702.47,17,57,-1.47
702.58,17,57,-1.19
702.68,17,57,-1.18
702.78,17,57,-1.46
702.88,17,57,-1.44
702.99,17,57,-1.45
703.09,17,57,-1.43
703.19,17,57,-1.36
703.29,17,57,-1.47
703.4,17,57,-1.51
703.5,17,57,-1.7
703.6,17,57,-1.53
703.7,17,57,-1.24
703.81,17,57,-1.45
703.91,17,57,-1.45
704.01,17,57,-1.43
704.11,17,57,-1.09
704.24,17,57,-1.19
704.34,17,57,-1.17
704.44,17,57,-1.29
704.54,17,57,-1.37
704.65,17,57,-1.37
704.75,17,57,-1.29
704.85,17,57,-1.28
704.95,17,57,-1.29
705.06,17,57,-1.34
705.16,17,57,-1.33
705.26,17,57,-1.42
705.36,17,57,-1.4
705.47,17,57,-1.17
705.57,17,57,-1.2
705.67,17,57,-1.02
705.77,17,57,-1.27
705.88,17,57,-1.05
705.98,17,57,-1.14
706.08,17,57,-1.49
706.18,17,57,-1.29
706.31,17,57,-1.02
706.41,17,57,-1.29
706.51,17,57,-1.31
706.61,17,57,-1.46
706.72,17,57,-1.45
706.82,17,57,-1.4
706.92,17,57,-1.47
707.02,17,57,-1.59
707.13,17,57,-1.59
707.23,17,57,-1.39
707.33,17,57,-1.16
707.43,17,57,-1.3
707.54,17,57,-1.07
707.64,17,57,-1.12
707.74,17,57,-1.34
707.84,17,57,-1.27
707.95,17,57,-1.57
708.05,17,57,-1.7
708.15,17,57,-1.65
708.25,17,57,-1.77
708.38,17,57,-1.61
708.48,17,57,-1.35
708.58,17,57,-1.33
708.69,17,57,-1.19
708.79,17,57,-1.46
708.89,17,57,-1.33
708.99,17,57,-1.55
709.09,17,57,-1.52
709.2,17,57,-1.4
709.3,17,57,-1.44
709.4,17,57,-1.43
709.5,17,57,-1.48
709.61,17,57,-1.94
709.71,17,57,-1.69
709.81,17,57,-1.57
709.91,17,57,-1.76
710.02,17,57,-1.51
710.12,17,57,-1.32
710.22,17,57,-1.18
710.33,17,57,-1.17
710.45,17,57,-1.63
710.55,17,57,-1.71
710.65,17,57,-1.69
710.76,17,57,-1.81
710.86,17,57,-1.7
710.96,17,57,-1.61
711.06,17,57,-1.59
711.16,17,57,-1.13
711.27,17,57,-1.45
711.37,17,57,-1.77
711.47,17,57,-1.64
711.58,17,57,-1.39
711.68,17,57,-1.6
711.78,17,57,-1.47
711.88,17,57,-1.35
711.99,17,57,-1.68
712.09,17,57,-1.59
712.19,17,57,-1.51
712.29,17,57,-1.61
712.4,17,57,-1.67
712.52,17,57,-1.41
712.62,17,57,-1.39
712.72,17,57,-1.31
712.83,17,57,-1.14
712.93,17,57,-1.3
713.03,17,57,-1.4
713.13,17,57,-1.39
713.24,17,57,-1.25
713.34,17,57,-1.27
713.44,17,57,-1.36
713.54,17,57,-1.42
713.65,17,57,-1.3
713.75,17,57,-1.56
713.85,17,57,-1.57
713.95,17,57,-1.59
714.06,17,57,-1.13
714.16,17,57,-1.24
714.26,17,57,-1.79
714.36,17,57,-1.85
714.47,17,57,-1.52
714.59,17,57,-1.19
714.69,17,57,-1.27
714.79,17,57,-1.28
714.9,17,57,-1.36
715,17,57,-1.55
715.1,17,57,-1.37
715.2,17,57,-1.54
715.31,17,57,-1.5
715.41,17,57,-1.55
715.51,17,57,-1.42
715.61,17,57,-1.41
715.72,17,57,-1.53
715.82,17,57,-1.46
715.92,17,57,-1.44
716.02,17,57,-1.43
716.13,17,57,-1.42
716.23,17,57,-1.63
716.33,17,57,-1.56
716.43,17,57,-1.51
716.54,17,57,-1.24
716.66,17,57,-1.35
716.76,17,57,-1.46
716.86,17,57,-1.65
716.97,17,57,-1.73
717.07,17,57,-1.58
717.17,17,57,-1.53
717.28,17,57,-1.8
717.38,17,57,-1.83
717.48,17,57,-1.66
717.58,17,57,-1.37
717.68,17,57,-1.48
717.79,17,57,-1.63
717.89,17,57,-1.61
717.99,17,57,-1.56
718.09,17,57,-1.5
718.2,17,57,-1.84
718.3,17,57,-1.87
718.4,17,57,-1.46
718.5,17,57,-1.42
718.61,17,57,-1.65
718.73,17,57,-1.64
718.83,17,57,-1.65
718.94,17,57,-1.49
719.04,17,57,-1.49
719.14,17,57,-1.72
719.24,17,57,-1.77
719.34,17,57,-1.96
719.45,17,57,-1.74
719.55,17,57,-1.56
719.65,17,57,-1.2
719.76,17,57,-1.55
719.86,17,57,-1.69
719.96,17,57,-1.54
720.06,17,57,-1.46
720.16,17,57,-1.52
720.27,17,57,-1.46
720.37,17,57,-1.45
720.47,17,57,-1.29
720.58,17,57,-1.56
720.68,17,57,-1.41
720.8,17,57,-1.5
720.9,17,57,-1.26
721.01,17,57,-1.09
721.11,17,57,-1.29
721.21,17,57,-1.67
721.31,17,57,-1.54
721.42,17,57,-1.4
721.52,17,57,-1.44
721.62,17,57,-1.37
721.72,17,57,-1.5
721.83,17,57,-1.4
721.93,17,57,-1.54
722.03,17,57,-1.46
722.13,17,57,-1.71
722.24,17,57,-1.96
722.34,17,57,-1.85
722.44,17,57,-1.66
722.54,17,57,-1.69
722.65,17,57,-1.47
722.75,17,57,-1.4
722.87,17,57,-1.47
722.97,17,57,-1.38
723.08,17,57,-1.83
723.18,17,57,-1.53
723.28,17,57,-1.18
723.38,17,57,-1.11
723.49,17,57,-1.35
723.59,17,57,-1.69
723.69,17,57,-1.48
723.79,17,57,-1.69
723.9,17,57,-1.67
724,17,57,-1.72
724.1,17,57,-1.7
724.2,17,57,-1.63
724.3,17,57,-1.39
724.41,17,57,-1.58
724.51,17,57,-1.45
724.61,17,57,-1.39
724.72,17,57,-1.34
724.82,17,57,-1.58
724.94,17,57,-1.52
725.04,17,57,-1.42
725.15,17,57,-1.66
725.25,17,57,-1.63
725.35,17,57,-1.62
725.45,17,57,-1.59
725.56,17,57,-1.49
725.66,17,57,-1.69
725.76,17,57,-1.53
725.86,17,57,-1.41
725.97,17,57,-1.69
726.07,17,57,-1.51
726.17,17,57,-1.62
726.27,17,57,-1.78
726.38,17,57,-1.66
726.48,17,57,-1.59
726.58,17,57,-1.3
726.68,17,57,-1.73
726.79,17,57,-1.37
726.89,17,57,-1.67
727.01,17,57,-1.43
727.11,17,57,-1.44
727.22,17,57,-1.92
727.32,17,57,-1.93
727.42,17,57,-1.77
727.53,17,57,-1.76
727.63,17,57,-1.52
727.73,17,57,-1.34
727.83,17,57,-1.46
727.93,17,57,-1.85
728.04,17,57,-1.7
728.14,17,57,-1.83
728.24,17,57,-1.61
728.34,17,57,-1.41
728.45,17,57,-1.69
728.55,17,57,-1.76
728.65,17,57,-1.46
728.76,17,57,-1.56
728.86,17,57,-1.38
728.96,17,57,-1.52
729.08,17,57,-1.61
729.19,17,57,-1.43
729.29,17,57,-1.66
729.39,17,57,-1.56
729.49,17,57,-1.17
729.59,17,57,-1.47
729.7,17,57,-1.58
729.8,17,57,-1.57
729.9,17,57,-1.57
730.01,17,57,-1.89
730.11,17,57,-1.85
730.21,17,57,-1.6
730.31,17,57,-1.55
730.41,17,57,-1.4
730.52,17,57,-1.45
730.62,17,57,-1.49
730.72,17,57,-1.57
730.83,17,57,-1.79
730.93,17,57,-1.7
731.03,17,57,-1.47
731.15,17,57,-1.64
731.26,17,57,-1.88
731.36,17,57,-1.97
731.46,17,57,-1.51
731.56,17,57,-1.77
731.67,17,57,-1.92
731.77,17,57,-1.75
731.87,17,57,-1.62
731.97,17,57,-1.55
732.08,17,57,-1.78
732.18,17,57,-1.48
732.28,17,57,-1.46
732.38,17,57,-1.57
732.48,17,57,-1.8
732.59,17,57,-1.95
732.69,17,57,-1.64
732.79,17,57,-1.38
732.9,17,57,-1.49
733,17,57,-1.72
733.1,17,57,-1.94
733.22,17,57,-2.2
733.33,17,57,-2
733.43,17,57,-1.5
733.53,17,57,-1.76
733.63,17,57,-1.56
733.74,17,57,-1.55
733.84,17,57,-1.52
733.94,17,57,-1.42
734.04,17,57,-1.72
734.15,17,57,-1.8
734.25,17,57,-1.9
734.35,17,57,-1.99
734.45,17,57,-1.56
734.56,17,57,-1.54
734.66,17,57,-1.8
734.76,17,57,-1.75
734.86,17,57,-1.74
734.97,17,57,-1.41
735.07,17,57,-1.51
735.17,17,57,-1.73
735.29,17,57,-1.75
735.4,17,57,-1.78
735.5,17,57,-1.81
735.6,17,57,-1.67
735.7,17,57,-1.54
735.81,17,57,-1.58
735.91,17,57,-1.76
736.01,17,57,-1.74
736.11,17,57,-1.71
736.22,17,57,-1.7
736.32,17,57,-1.47
736.42,17,57,-1.82
736.52,17,57,-1.74
736.63,17,57,-1.56
736.73,17,57,-1.41
736.83,17,57,-1.78
736.93,17,57,-1.82
737.04,17,57,-1.98
737.14,17,57,-1.97
737.24,17,57,-1.64
737.36,17,57,-1.66
737.47,17,57,-1.7
737.57,17,57,-1.6
737.67,17,57,-1.65
737.78,17,57,-1.98
737.88,17,57,-1.76
737.98,17,57,-1.57
738.08,17,57,-1.7
738.19,17,57,-1.61
738.29,17,57,-1.69
738.39,17,57,-1.61
738.49,17,57,-1.48
738.59,17,57,-1.5
738.7,17,57,-1.74
738.8,17,57,-1.71
738.9,17,57,-1.65
739,17,57,-1.73
739.11,17,57,-1.78
739.21,17,57,-1.83
739.31,17,57,-1.65
739.44,17,57,-1.75
739.54,17,57,-1.77
739.64,17,57,-1.64
739.74,17,57,-1.66
739.85,17,57,-1.62
739.95,17,57,-1.68
740.05,17,57,-1.64
740.15,17,57,-1.67
740.26,17,57,-1.46
740.36,17,57,-1.53
740.46,17,57,-1.26
740.56,17,57,-1.3
740.66,17,57,-1.6
740.77,17,57,-1.32
740.87,17,57,-1.54
740.97,17,57,-1.49
741.07,17,57,-1.36
741.18,17,57,-1.35
741.28,17,57,-1.61
741.38,17,57,-1.77
741.51,17,57,-1.51
741.61,17,57,-1.62
741.71,17,57,-1.76
741.81,17,57,-1.59
741.92,17,57,-1.73
742.02,17,57,-1.84
742.12,17,57,-1.77
742.22,17,57,-1.56
742.33,17,57,-1.73
742.43,17,57,-1.96
742.53,17,57,-1.62
742.63,17,57,-1.56
742.73,17,57,-1.7
742.84,17,57,-1.61
742.94,17,57,-1.75
743.04,17,57,-1.45
743.15,17,57,-1.54
743.25,17,57,-1.76
743.35,17,57,-1.86
743.45,17,57,-1.88
743.58,17,57,-1.67
743.68,17,57,-1.89
743.78,17,57,-1.98
743.88,17,57,-1.63
743.99,17,57,-1.66
744.09,17,57,-1.46
744.19,17,57,-1.59
744.29,17,57,-1.87
744.4,17,57,-1.73
744.5,17,57,-1.64
744.6,17,57,-1.88
744.7,17,57,-1.98
744.81,17,57,-1.91
744.91,17,57,-1.82
745.01,17,57,-1.84
745.11,17,57,-1.59
745.22,17,57,-1.68
745.32,17,57,-1.81
745.42,17,57,-1.98
745.52,17,57,-1.78
745.65,17,57,-1.72
745.75,17,57,-1.67
745.85,17,57,-1.63
745.96,17,57,-1.78
746.06,17,57,-1.58
746.16,17,57,-1.52
746.26,17,57,-1.4
746.36,17,57,-1.76
746.47,17,57,-1.73
746.57,17,57,-1.82
746.67,17,57,-1.71
746.77,17,57,-1.65
746.88,17,57,-1.67
746.98,17,57,-1.53
747.08,17,57,-1.49
747.18,17,57,-1.57
747.29,17,57,-1.56
747.39,17,57,-1.68
747.49,17,57,-1.93
747.59,17,57,-1.64
747.72,17,57,-1.62
747.82,17,57,-1.66
747.92,17,57,-1.86
748.03,17,57,-1.92
748.13,17,57,-1.72
748.23,17,57,-1.89
748.33,17,57,-1.6
748.44,17,57,-1.67
748.54,17,57,-1.92
748.64,17,57,-1.42
748.74,17,57,-1.58
748.84,17,57,-1.85
748.95,17,57,-1.67
749.05,17,57,-1.46
749.15,17,57,-1.29
749.25,17,57,-1.36
749.36,17,57,-1.23
749.46,17,57,-1.61
749.56,17,57,-1.72
749.66,17,57,-1.5
749.79,17,57,-1.65
749.89,17,57,-1.69
749.99,17,57,-1.96
750.1,17,57,-1.94
750.2,17,57,-1.79
750.3,17,57,-1.97
750.4,17,57,-1.66
750.51,17,57,-1.69
750.61,17,57,-1.87
750.71,17,57,-1.86
750.81,17,57,-1.6
750.91,17,57,-1.82
751.02,17,57,-1.93
751.12,17,57,-1.69
751.22,17,57,-1.82
751.33,17,57,-2.05
751.43,17,57,-1.91
751.53,17,57,-1.86
751.63,17,57,-1.74
751.73,17,57,-1.65
751.86,17,57,-1.63
751.96,17,57,-2.02
752.06,17,57,-1.85
752.17,17,57,-1.67
752.27,17,57,-1.65
752.37,17,57,-1.82
752.47,17,57,-1.92
752.58,17,57,-1.65
752.68,17,57,-1.93
752.78,17,57,-1.82
752.88,17,57,-1.92
752.98,17,57,-1.62
753.09,17,57,-1.55
753.19,17,57,-1.58
753.29,17,57,-1.59
753.4,17,57,-1.82
753.5,17,57,-1.91
753.6,17,57,-1.73
753.7,17,57,-1.81
753.8,17,57,-1.66
753.93,17,57,-1.65
754.03,17,57,-1.87
754.13,17,57,-1.83
754.24,17,57,-2.11
754.34,17,57,-2.24
754.44,17,57,-2.09
754.54,17,57,-1.87
754.65,17,57,-1.53
754.75,17,57,-1.44
754.85,17,57,-1.53
754.95,17,57,-1.64
755.06,17,57,-1.76
755.16,17,57,-1.6
755.26,17,57,-1.56
755.36,17,57,-1.77
755.47,17,57,-1.77
755.57,17,57,-1.7
755.67,17,57,-1.7
755.77,17,57,-1.59
755.88,17,57,-1.77
756,17,57,-1.79
756.1,17,57,-1.72
756.21,17,57,-1.73
756.31,17,57,-2.08
756.41,17,57,-2.14
756.51,17,57,-1.92
756.61,17,57,-1.83
756.72,17,57,-1.5
756.82,17,57,-1.68
756.92,17,57,-1.79
757.02,17,57,-1.67
757.13,17,57,-1.41
757.23,17,57,-1.46
757.33,17,57,-1.86
757.43,17,57,-1.81
757.54,17,57,-1.5
757.64,17,57,-1.26
757.74,17,57,-1.46
757.84,17,57,-1.76
757.95,17,57,-1.86
758.07,17,57,-1.79
758.17,17,57,-1.79
758.28,17,57,-1.76
758.38,17,57,-1.6
758.48,17,57,-1.56
758.58,17,57,-1.75
758.69,17,57,-1.5
758.79,17,57,-1.64
758.89,17,57,-1.63
758.99,17,57,-1.68
759.09,17,57,-1.65
759.2,17,57,-1.51
759.3,17,57,-1.38
759.4,17,57,-1.73
759.5,17,57,-1.83
759.61,17,57,-1.97
759.71,17,57,-1.71
759.81,17,57,-2.04
759.91,17,57,-1.79
760.02,17,57,-1.77
760.14,17,57,-1.7
760.24,17,57,-1.95
760.35,17,57,-1.76
760.45,17,57,-1.77
760.55,17,57,-1.79
760.65,17,57,-1.7
760.76,17,57,-1.51
760.86,17,57,-1.48
760.96,17,57,-1.53
761.06,17,57,-1.79
761.16,17,57,-1.82
761.27,17,57,-1.72
761.37,17,57,-1.49
761.47,17,57,-1.49
761.58,17,57,-1.79
761.68,17,57,-1.85
761.78,17,57,-1.74
761.88,17,57,-1.97
761.98,17,57,-1.91
762.09,17,57,-1.66
762.21,17,57,-1.52
762.31,17,57,-1.77
762.42,17,57,-1.56
762.52,17,57,-1.4
762.62,17,57,-1.57
762.72,17,57,-1.72
762.83,17,57,-1.8
762.93,17,57,-1.68
763.03,17,57,-1.85
763.13,17,57,-1.98
763.24,17,57,-1.9
763.34,17,57,-1.88
763.44,17,57,-1.97
763.54,17,57,-1.89
763.65,17,57,-1.61
763.75,17,57,-1.77
763.85,17,57,-1.54
763.95,17,57,-1.48
764.05,17,57,-1.77
764.16,17,57,-1.69
764.28,17,57,-1.46
764.39,17,57,-1.51
764.49,17,57,-1.25
764.59,17,57,-1.57
764.69,17,57,-1.69
764.79,17,57,-1.47
764.9,17,57,-1.64
765,17,57,-1.8
765.1,17,57,-2.03
765.21,17,57,-1.64
765.31,17,57,-1.37
765.41,17,57,-1.82
765.51,17,57,-1.86
765.61,17,57,-1.61
765.72,17,57,-1.48
765.82,17,57,-1.59
765.92,17,57,-1.58
766.02,17,57,-1.65
766.13,17,57,-1.61
766.23,17,57,-1.7
766.35,17,57,-1.54
766.46,17,57,-1.58
766.56,17,57,-1.72
766.66,17,57,-1.62
766.76,17,57,-1.62
766.87,17,57,-1.36
766.97,17,57,-1.56
767.07,17,57,-1.75
767.17,17,57,-1.72
767.28,17,57,-1.91
767.38,17,57,-2.02
767.48,17,57,-1.98
767.58,17,57,-1.71
767.69,17,57,-1.53
767.79,17,57,-1.7
767.89,17,57,-1.64
767.99,17,57,-1.29
768.1,17,57,-1.63
768.2,17,57,-1.64
768.3,17,57,-1.68
768.42,17,57,-1.71
768.53,17,57,-1.81
768.63,17,57,-1.96
768.73,17,57,-1.95
768.84,17,57,-1.81
768.94,17,57,-1.85
769.04,17,57,-1.71
769.14,17,57,-1.44
769.25,17,57,-1.77
769.35,17,57,-1.96
769.45,17,57,-1.48
769.55,17,57,-1.54
769.66,17,57,-1.72
769.76,17,57,-1.66
769.86,17,57,-1.64
769.96,17,57,-1.74
770.07,17,57,-1.62
770.17,17,57,-1.49
770.27,17,57,-1.59
770.37,17,57,-1.59
770.5,17,57,-1.62
770.6,17,57,-1.59
770.7,17,57,-1.83
770.8,17,57,-1.75
770.91,17,57,-1.46
771.01,17,57,-1.22
771.11,17,57,-1.6
771.21,17,57,-1.5
771.32,17,57,-1.64
771.42,17,57,-1.79
771.52,17,57,-1.58
771.62,17,57,-1.7
771.73,17,57,-1.37
771.83,17,57,-1.49
771.93,17,57,-1.55
772.03,17,57,-1.69
772.14,17,57,-1.68
772.24,17,57,-1.74
772.34,17,57,-1.69
772.44,17,57,-1.69
772.57,17,57,-1.27
772.67,17,57,-1.45
772.77,17,57,-1.7
772.88,17,57,-1.54
772.98,17,57,-1.49
773.08,17,57,-1.55
773.18,17,57,-1.34
773.28,17,57,-1.25
773.39,17,57,-1.53
773.49,17,57,-1.87
773.59,17,57,-1.84
773.7,17,57,-1.65
773.8,17,57,-1.44
773.9,17,57,-1.45
774,17,57,-1.26
774.1,17,57,-1.37
774.21,17,57,-1.73
774.31,17,57,-1.57
774.41,17,57,-1.67
774.52,17,57,-1.63
774.64,17,57,-1.5
774.74,17,57,-1.61
774.84,17,57,-1.42
774.95,17,57,-1.67
775.05,17,57,-1.78
775.15,17,57,-1.58
775.25,17,57,-1.65
775.36,17,57,-1.82
775.46,17,57,-1.91
775.56,17,57,-1.86
775.66,17,57,-1.6
775.77,17,57,-1.26
775.87,17,57,-1.43
775.97,17,57,-1.45
776.07,17,57,-1.46
776.18,17,57,-1.54
776.28,17,57,-1.68
776.38,17,57,-1.81
776.48,17,57,-1.93
776.59,17,57,-1.54
776.71,17,57,-1.4
776.81,17,57,-1.48
776.91,17,57,-1.31
777.02,17,57,-1.54
777.12,17,57,-1.56
777.22,17,57,-1.67
777.32,17,57,-1.72
777.43,17,57,-1.57
777.53,17,57,-1.39
777.63,17,57,-1.6
777.73,17,57,-1.7
777.84,17,57,-1.62
777.94,17,57,-1.66
778.04,17,57,-1.72
778.14,17,57,-1.84
778.25,17,57,-1.88
778.35,17,57,-1.69
778.45,17,57,-1.55
778.55,17,57,-1.46
778.66,17,57,-1.63
778.78,17,57,-1.92
778.88,17,57,-1.79
778.98,17,57,-1.61
779.09,17,57,-1.46
779.19,17,57,-1.49
779.29,17,57,-1.67
779.39,17,57,-1.86
779.5,17,57,-1.38
779.6,17,57,-1.47
779.7,17,57,-1.91
779.8,17,57,-1.68
779.91,17,57,-1.81
780.01,17,57,-1.81
780.11,17,57,-1.73
780.21,17,57,-1.49
780.32,17,57,-1.58
780.42,17,57,-1.52
780.52,17,57,-1.72
780.62,17,57,-1.95
780.73,17,57,-2.21
780.85,17,57,-1.86
780.95,17,57,-1.61
781.05,17,57,-1.69
781.16,17,57,-1.53
781.26,17,57,-1.45
781.36,17,57,-1.74
781.47,17,57,-1.95
781.57,17,57,-1.92
781.67,17,57,-1.61
781.77,17,57,-1.66
781.88,17,57,-1.53
781.98,17,57,-1.7
782.08,17,57,-1.56
782.18,17,57,-1.48
782.28,17,57,-1.7
782.39,17,57,-1.6
782.49,17,57,-1.53
782.59,17,57,-1.95
782.7,17,57,-1.93
782.8,17,57,-1.86
782.92,17,57,-1.74
783.02,17,57,-1.81
783.13,17,57,-1.68
783.23,17,57,-1.8
783.33,17,57,-1.94
783.43,17,57,-1.9
783.54,17,57,-1.56
783.64,17,57,-1.33
783.74,17,57,-1.71
783.84,17,57,-1.64
783.95,17,57,-1.28
784.05,17,57,-1.7
784.15,17,57,-1.7
784.25,17,57,-1.77
784.35,17,57,-1.72
784.46,17,57,-1.84
784.56,17,57,-1.92
784.66,17,57,-1.99
784.76,17,57,-1.76
784.87,17,57,-1.6
784.99,17,57,-1.59
785.09,17,57,-1.5
785.2,17,57,-1.63
785.3,17,57,-1.53
785.4,17,57,-1.39
785.5,17,57,-1.68
785.61,17,57,-1.42
785.71,17,57,-1.65
785.81,17,57,-1.72
785.91,17,57,-1.66
786.02,17,57,-1.74
786.12,17,57,-1.78
786.22,17,57,-1.87
786.32,17,57,-1.6
786.42,17,57,-1.22
786.53,17,57,-1.37
786.63,17,57,-1.37
786.73,17,57,-1.37
786.84,17,57,-1.77
786.94,17,57,-1.78
787.06,17,57,-1.28
787.16,17,57,-1.43
787.27,17,57,-1.5
787.37,17,57,-1.52
787.47,17,57,-1.54
787.57,17,57,-1.68
787.68,17,57,-1.52
787.78,17,57,-1.66
787.88,17,57,-1.5
787.98,17,57,-1.53
788.09,17,57,-1.6
788.19,17,57,-1.56
788.29,17,57,-1.3
788.39,17,57,-1.58
788.5,17,57,-1.8
788.6,17,57,-2.05
788.7,17,57,-2.13
788.8,17,57,-1.76
788.91,17,57,-1.73
789.01,17,57,-1.66
789.13,17,57,-1.53
789.23,17,57,-1.63
789.34,17,57,-1.64
789.44,17,57,-1.9
789.54,17,57,-1.95
789.65,17,57,-1.77
789.75,17,57,-1.78
789.85,17,57,-1.76
789.95,17,57,-1.37
790.05,17,57,-1.48
790.16,17,57,-1.56
790.26,17,57,-1.74
790.36,17,57,-1.55
790.46,17,57,-1.81
790.57,17,57,-1.74
790.67,17,57,-1.37
790.77,17,57,-1.34
790.87,17,57,-1.51
790.98,17,57,-1.64
791.08,17,57,-1.49
791.2,17,57,-1.58
791.31,17,57,-1.4
791.41,17,57,-1.55
791.51,17,57,-1.5
791.61,17,57,-1.22
791.72,17,57,-1.54
791.82,17,57,-1.86
791.92,17,57,-1.76
792.02,17,57,-1.68
792.13,17,57,-1.8
792.23,17,57,-1.69
792.33,17,57,-1.81
792.43,17,57,-1.64
792.53,17,57,-1.76
792.64,17,57,-1.96
792.74,17,57,-1.83
792.84,17,57,-1.74
792.94,17,57,-1.69
793.05,17,57,-1.71
793.15,17,57,-1.73
793.27,17,57,-1.7
793.38,17,57,-1.43
793.48,17,57,-1.37
793.58,17,57,-1.66
793.68,17,57,-1.9
793.79,17,57,-1.73
793.89,17,57,-1.88
793.99,17,57,-1.88
794.09,17,57,-1.55
794.2,17,57,-1.64
794.3,17,57,-1.58
794.4,17,57,-1.77
794.5,17,57,-1.7
794.6,17,57,-1.54
794.71,17,57,-1.52
794.81,17,57,-1.52
794.91,17,57,-1.71
795.02,17,57,-1.54
795.12,17,57,-1.37
795.22,17,57,-1.57
795.34,17,57,-1.35
795.45,17,57,-1.25
795.55,17,57,-1.62
795.65,17,57,-1.73
795.75,17,57,-1.7
795.86,17,57,-1.65
795.96,17,57,-1.59
796.06,17,57,-1.58
796.16,17,57,-1.39
796.27,17,57,-1.55
796.37,17,57,-1.92
796.47,17,57,-1.76
796.57,17,57,-1.97
796.67,17,57,-1.75
796.78,17,57,-1.87
796.88,17,57,-1.91
796.98,17,57,-1.59
797.09,17,57,-1.66
797.19,17,57,-1.65
797.29,17,57,-1.74
797.42,17,57,-1.77
797.52,17,57,-1.67
797.62,17,57,-1.4
797.72,17,57,-1.31
797.83,17,57,-1.6
797.93,17,57,-1.59
798.03,17,57,-1.81
798.13,17,57,-1.54
798.23,17,57,-1.54
798.34,17,57,-1.7
798.44,17,57,-1.7
798.54,17,57,-1.42
798.65,17,57,-1.25
798.75,17,57,-1.51
798.85,17,57,-1.45
798.95,17,57,-1.65
799.05,17,57,-1.83
799.16,17,57,-1.47
799.26,17,57,-1.45
799.36,17,57,-1.81
799.49,17,57,-1.94
799.59,17,57,-1.9
799.69,17,57,-1.45
799.79,17,57,-1.5
799.9,17,57,-1.78
800,17,57,-2.22
800.1,17,57,-2.02
800.2,17,57,-1.7
800.31,17,57,-1.7
800.41,17,57,-1.89
800.51,17,57,-1.77
800.61,17,57,-1.77
800.72,17,57,-1.99
800.82,17,57,-1.83
800.92,17,57,-2.05
801.02,17,57,-1.74
801.13,17,57,-1.46
801.23,17,57,-1.54
801.33,17,57,-1.55
801.43,17,57,-1.64
801.56,17,57,-1.6
801.66,17,57,-1.73
801.76,17,57,-1.92
801.86,17,57,-1.88
801.97,17,57,-1.9
802.07,17,57,-1.86
802.17,17,57,-1.83
802.28,17,57,-1.63
802.38,17,57,-1.5
802.48,17,57,-1.59
802.58,17,57,-1.94
802.69,17,57,-1.97
802.79,17,57,-1.98
802.89,17,57,-1.94
802.99,17,57,-1.8
803.09,17,57,-1.58
803.2,17,57,-1.53
803.3,17,57,-1.35
803.4,17,57,-1.77
803.51,17,57,-1.8
803.63,17,57,-1.69
803.73,17,57,-1.64
803.83,17,57,-1.4
803.94,17,57,-1.66
804.04,17,57,-2.07
804.14,17,57,-1.81
804.24,17,57,-1.46
804.35,17,57,-1.41
804.45,17,57,-1.68
804.55,17,57,-1.7
804.65,17,57,-1.83
804.76,17,57,-1.87
804.86,17,57,-1.4
804.96,17,57,-1.52
805.06,17,57,-1.75
805.17,17,57,-1.87
805.27,17,57,-1.8
805.37,17,57,-1.55
805.47,17,57,-1.54
805.58,17,57,-1.65
805.7,17,57,-1.77
805.8,17,57,-1.79
805.91,17,57,-1.58
806.01,17,57,-1.61
806.11,17,57,-1.82
806.21,17,57,-1.85
806.31,17,57,-1.61
